feedback_id,customer_name,feedback,date,product
3180,Karthik,"Amazing experience, highly recommend",2025-06-04,Smart Watch
3181,Manoj,Excellent quality and very satisfied,2025-01-04,Mobile App
3182,Arun,"Amazing experience, highly recommend",2025-08-09,Smart Watch
3183,Rahul,Acceptable performance,2025-08-15,Mobile
3184,Divya,Delivery was too late,2025-01-06,Headphones
3185,Arun,Poor quality and waste of money,2025-01-13,Banking App
3186,Manoj,Poor quality and waste of money,2025-08-16,Mobile
3187,Divya,Great service and fast delivery,2025-05-02,Mobile
3188,Suresh,Nothing special,2025-06-14,Laptop
3189,Priya,Acceptable performance,2025-07-05,Internet Service
3190,Anitha,Decent product,2025-12-12,Mobile App
3191,Suresh,Customer support did not respond,2025-12-06,Smart Watch
3192,Karthik,Average experience,2025-09-25,Internet Service
3193,Rahul,Very bad experience and disappointed,2025-07-30,Smart Watch
3194,Manoj,"Amazing experience, highly recommend",2025-05-19,Mobile App
3195,Sneha,Delivery was too late,2025-11-09,Mobile App
3196,Rahul,Very happy with the product,2025-11-19,Laptop
3197,Anitha,Nothing special,2025-06-03,Internet Service
3198,Karthik,Nothing special,2025-03-15,E-commerce
3199,Anitha,Average experience,2025-12-11,Internet Service
3200,Divya,Customer support did not respond,2025-07-19,Banking App
3201,Anitha,Poor quality and waste of money,2025-08-31,Headphones
3202,Priya,Very bad experience and disappointed,2025-06-18,Laptop
3203,Divya,Very bad experience and disappointed,2025-05-02,Internet Service
3204,Pooja,Support team was very helpful,2025-07-20,E-commerce
3205,Anitha,Customer support did not respond,2025-11-18,Laptop
3206,Divya,Okay for the price,2025-07-04,Banking App
3207,Sneha,Excellent quality and very satisfied,2025-04-26,Mobile
3208,Pooja,Excellent quality and very satisfied,2025-01-29,Headphones
3209,Sneha,Decent product,2025-01-28,Banking App
3210,Arun,Worst product ever,2025-05-19,Laptop
3211,Sneha,Customer support did not respond,2025-10-27,Headphones
3212,Divya,Excellent quality and very satisfied,2025-05-04,Internet Service
3213,Priya,Great service and fast delivery,2025-02-04,Internet Service
3214,Manoj,Great service and fast delivery,2025-11-29,Internet Service
3215,Suresh,Very bad experience and disappointed,2025-08-17,Internet Service
3216,Arun,"Amazing experience, highly recommend",2025-06-13,Mobile App
3217,Rahul,Customer support did not respond,2025-09-07,Banking App
3218,Priya,Great service and fast delivery,2025-11-20,E-commerce
3219,Priya,Average experience,2025-11-02,E-commerce
3220,Arun,Very happy with the product,2025-10-26,Banking App
3221,Rahul,Great service and fast delivery,2025-09-26,Internet Service
3222,Anitha,Support team was very helpful,2025-02-10,Mobile App
3223,Priya,Very bad experience and disappointed,2025-07-07,Mobile
3224,Manoj,Poor quality and waste of money,2025-03-03,E-commerce
3225,Priya,Very bad experience and disappointed,2025-04-11,E-commerce
3226,Divya,"Amazing experience, highly recommend",2025-05-12,E-commerce
3227,Arun,Great service and fast delivery,2025-01-10,Internet Service
3228,Priya,Support team was very helpful,2025-07-23,Smart Watch
3229,Anitha,Average experience,2025-11-30,E-commerce
3230,Manoj,Decent product,2025-01-10,Internet Service
3231,Arun,Support team was very helpful,2025-04-24,Internet Service
3232,Divya,Great service and fast delivery,2025-11-20,Headphones
3233,Suresh,Average experience,2025-12-02,Headphones
3234,Anitha,Great service and fast delivery,2025-08-08,Mobile
3235,Anitha,Okay for the price,2025-06-22,E-commerce
3236,Karthik,Worst product ever,2026-01-01,Laptop
3237,Suresh,Poor quality and waste of money,2025-11-30,Smart Watch
3238,Sneha,Delivery was too late,2025-05-11,E-commerce
3239,Arun,Very happy with the product,2025-02-14,Mobile App
3240,Manoj,Acceptable performance,2025-08-02,Mobile App
3241,Priya,Acceptable performance,2025-08-26,Mobile App
3242,Karthik,Average experience,2025-11-29,Smart Watch
3243,Manoj,Great service and fast delivery,2025-12-10,Internet Service
3244,Suresh,Poor quality and waste of money,2025-08-31,Banking App
3245,Pooja,Delivery was too late,2025-11-07,Internet Service
3246,Sneha,Decent product,2025-03-29,Mobile
3247,Suresh,Decent product,2025-07-18,E-commerce
3248,Arun,Very bad experience and disappointed,2025-02-15,Mobile
3249,Pooja,Customer support did not respond,2025-01-01,Mobile
3250,Suresh,Poor quality and waste of money,2025-02-27,Mobile
3251,Pooja,Worst product ever,2025-07-18,Mobile App
3252,Arun,Acceptable performance,2025-02-04,Laptop
3253,Anitha,Very bad experience and disappointed,2025-10-05,Mobile App
3254,Arun,Okay for the price,2025-05-15,Internet Service
3255,Arun,"Amazing experience, highly recommend",2025-08-09,Banking App
3256,Suresh,Very happy with the product,2025-11-13,Mobile App
3257,Karthik,Customer support did not respond,2025-02-05,Headphones
3258,Suresh,Average experience,2025-11-15,Mobile
3259,Manoj,Customer support did not respond,2025-11-03,Laptop
3260,Suresh,Average experience,2025-09-28,Banking App
3261,Manoj,Support team was very helpful,2025-05-03,Internet Service
3262,Rahul,Nothing special,2025-03-24,Mobile App
3263,Divya,Delivery was too late,2025-09-11,E-commerce
3264,Karthik,Decent product,2025-05-25,Banking App
3265,Anitha,Very bad experience and disappointed,2025-12-10,Headphones
3266,Suresh,Worst product ever,2025-04-04,Banking App
3267,Anitha,Acceptable performance,2025-08-31,Mobile App
3268,Manoj,Poor quality and waste of money,2025-12-11,Headphones
3269,Suresh,"Amazing experience, highly recommend",2025-05-11,Banking App
3270,Rahul,Customer support did not respond,2025-03-25,Internet Service
3271,Divya,Great service and fast delivery,2025-03-22,E-commerce
3272,Anitha,Worst product ever,2025-10-02,Mobile App
3273,Arun,Okay for the price,2025-09-24,Mobile
3274,Rahul,Acceptable performance,2025-07-13,Mobile
3275,Karthik,Decent product,2025-01-09,Banking App
3276,Divya,Poor quality and waste of money,2025-06-20,Banking App
3277,Divya,Very happy with the product,2025-10-09,Banking App
3278,Karthik,Customer support did not respond,2025-07-09,Internet Service
3279,Pooja,Great service and fast delivery,2025-12-30,Laptop
3280,Arun,Nothing special,2025-03-04,Headphones
3281,Divya,Support team was very helpful,2025-12-20,Mobile App
3282,Priya,Decent product,2025-06-14,Headphones
3283,Sneha,Decent product,2025-12-21,Banking App
3284,Rahul,Great service and fast delivery,2025-10-22,Internet Service
3285,Pooja,Support team was very helpful,2025-04-27,Mobile App
3286,Rahul,Worst product ever,2025-01-15,Mobile
3287,Divya,Customer support did not respond,2025-07-09,Headphones
3288,Karthik,Support team was very helpful,2025-08-01,Mobile
3289,Karthik,Great service and fast delivery,2025-02-22,Headphones
3290,Divya,Very happy with the product,2025-12-13,Laptop
3291,Karthik,Okay for the price,2025-06-15,Mobile
3292,Rahul,"Amazing experience, highly recommend",2025-09-02,Mobile
3293,Sneha,Worst product ever,2025-06-24,Internet Service
3294,Suresh,Support team was very helpful,2025-03-22,Headphones
3295,Pooja,Worst product ever,2025-12-29,Mobile App
3296,Priya,Okay for the price,2025-11-03,Laptop
3297,Pooja,Excellent quality and very satisfied,2025-05-09,Internet Service
3298,Anitha,Average experience,2025-04-22,Headphones
3299,Suresh,Very happy with the product,2025-11-16,Laptop
3300,Pooja,Excellent quality and very satisfied,2025-03-12,Smart Watch
3301,Pooja,Support team was very helpful,2025-01-18,Laptop
3302,Divya,Delivery was too late,2025-12-08,Banking App
3303,Priya,Great service and fast delivery,2025-09-25,Smart Watch
3304,Suresh,"Amazing experience, highly recommend",2025-02-16,Laptop
3305,Priya,Poor quality and waste of money,2025-02-28,Headphones
3306,Anitha,Very happy with the product,2025-03-31,Headphones
3307,Rahul,Decent product,2025-03-20,Laptop
3308,Suresh,Very bad experience and disappointed,2025-06-26,Smart Watch
3309,Sneha,Average experience,2025-04-14,Laptop
3310,Karthik,Nothing special,2025-08-24,Smart Watch
3311,Rahul,Average experience,2025-07-25,Headphones
3312,Divya,Nothing special,2025-12-18,Laptop
3313,Priya,Support team was very helpful,2025-09-23,Headphones
3314,Rahul,"Amazing experience, highly recommend",2025-12-28,Headphones
3315,Karthik,Okay for the price,2025-08-17,Internet Service
3316,Arun,Nothing special,2025-05-30,Smart Watch
3317,Arun,Great service and fast delivery,2025-08-01,E-commerce
3318,Arun,Great service and fast delivery,2025-01-30,Mobile
3319,Sneha,Very bad experience and disappointed,2025-09-02,Internet Service
3320,Suresh,Okay for the price,2025-09-12,Smart Watch
3321,Suresh,Delivery was too late,2025-10-17,E-commerce
3322,Karthik,Excellent quality and very satisfied,2025-04-25,Smart Watch
3323,Anitha,Okay for the price,2025-09-29,Smart Watch
3324,Arun,Decent product,2025-01-01,Mobile App
3325,Priya,Poor quality and waste of money,2025-11-25,Laptop
3326,Priya,Nothing special,2025-01-23,Smart Watch
3327,Karthik,Very happy with the product,2025-02-13,Internet Service
3328,Rahul,"Amazing experience, highly recommend",2025-06-22,Banking App
3329,Pooja,Okay for the price,2025-03-04,Smart Watch
3330,Suresh,Delivery was too late,2025-01-09,Mobile App
3331,Rahul,Very bad experience and disappointed,2025-06-18,Smart Watch
3332,Pooja,Very bad experience and disappointed,2025-01-22,Laptop
3333,Sneha,Very happy with the product,2025-04-24,Headphones
3334,Divya,Great service and fast delivery,2025-08-24,Headphones
3335,Anitha,Delivery was too late,2025-10-28,Laptop
3336,Anitha,Great service and fast delivery,2025-01-21,Mobile
3337,Karthik,"Amazing experience, highly recommend",2025-10-19,Mobile
3338,Sneha,Poor quality and waste of money,2025-01-18,Mobile App
3339,Manoj,Support team was very helpful,2025-10-14,Internet Service
3340,Manoj,Very happy with the product,2025-02-19,E-commerce
3341,Priya,Great service and fast delivery,2025-03-29,Banking App
3342,Anitha,Okay for the price,2025-06-21,Headphones
3343,Suresh,Customer support did not respond,2025-12-14,Internet Service
3344,Manoj,Very happy with the product,2025-08-10,Laptop
3345,Sneha,Delivery was too late,2025-02-26,Internet Service
3346,Rahul,Customer support did not respond,2025-05-28,Mobile App
3347,Manoj,Great service and fast delivery,2025-06-28,Internet Service
3348,Pooja,Delivery was too late,2025-07-13,Smart Watch
3349,Arun,Very bad experience and disappointed,2025-02-19,Smart Watch
3350,Sneha,Nothing special,2025-12-04,Banking App
3351,Anitha,Very bad experience and disappointed,2025-07-10,Mobile
3352,Manoj,Worst product ever,2025-09-08,Banking App
3353,Sneha,Very happy with the product,2025-02-12,Mobile
3354,Suresh,Very bad experience and disappointed,2025-10-07,Internet Service
3355,Priya,Support team was very helpful,2025-09-02,Laptop
3356,Karthik,Very happy with the product,2025-06-19,Laptop
3357,Pooja,Delivery was too late,2025-03-18,Internet Service
3358,Pooja,Excellent quality and very satisfied,2025-02-04,Mobile App
3359,Arun,Customer support did not respond,2025-08-09,Headphones
3360,Priya,Worst product ever,2025-10-01,Laptop
3361,Arun,Very happy with the product,2025-02-05,Mobile
3362,Priya,Very bad experience and disappointed,2025-06-04,Mobile
3363,Anitha,Okay for the price,2025-05-31,E-commerce
3364,Karthik,Acceptable performance,2025-12-17,Laptop
3365,Anitha,Excellent quality and very satisfied,2025-12-10,Laptop
3366,Anitha,Acceptable performance,2025-06-25,Internet Service
3367,Pooja,Very bad experience and disappointed,2025-09-03,Banking App
3368,Rahul,Acceptable performance,2025-03-04,Internet Service
3369,Karthik,Okay for the price,2025-02-02,E-commerce
3370,Karthik,Acceptable performance,2025-11-02,Headphones
3371,Rahul,Support team was very helpful,2025-01-07,Internet Service
3372,Karthik,Support team was very helpful,2025-06-04,Mobile App
3373,Priya,Customer support did not respond,2025-04-27,Laptop
3374,Manoj,Average experience,2025-03-09,Mobile
3375,Sneha,Customer support did not respond,2025-01-20,Smart Watch
3376,Pooja,Okay for the price,2025-10-08,E-commerce
3377,Priya,Support team was very helpful,2025-04-13,Laptop
3378,Rahul,Poor quality and waste of money,2025-12-18,Laptop
3379,Manoj,Very happy with the product,2025-08-19,Internet Service
3380,Sneha,Average experience,2025-11-17,E-commerce
3381,Rahul,Nothing special,2025-10-10,Laptop
3382,Sneha,Excellent quality and very satisfied,2025-07-27,Smart Watch
3383,Suresh,Excellent quality and very satisfied,2025-06-14,Internet Service
3384,Divya,Average experience,2025-05-26,Internet Service
3385,Rahul,Support team was very helpful,2025-07-20,Mobile App
3386,Karthik,Worst product ever,2025-05-29,Mobile
3387,Priya,Great service and fast delivery,2025-12-01,Smart Watch
3388,Rahul,Nothing special,2025-08-09,Mobile App
3389,Arun,Acceptable performance,2025-06-23,Laptop
3390,Arun,Acceptable performance,2025-02-27,Mobile App
3391,Divya,Average experience,2025-05-01,Mobile App
3392,Sneha,Excellent quality and very satisfied,2025-11-17,Headphones
3393,Sneha,Decent product,2025-07-12,Mobile App
3394,Manoj,Great service and fast delivery,2025-10-29,Laptop
3395,Rahul,Very bad experience and disappointed,2025-11-20,E-commerce
3396,Sneha,Poor quality and waste of money,2025-09-28,Mobile
3397,Arun,Very happy with the product,2025-05-27,Headphones
3398,Sneha,Okay for the price,2025-12-13,Internet Service
3399,Divya,Delivery was too late,2025-10-04,Banking App
3400,Pooja,Acceptable performance,2025-03-08,E-commerce
3401,Manoj,Delivery was too late,2025-07-07,Headphones
3402,Divya,Acceptable performance,2025-05-25,Internet Service
3403,Pooja,Worst product ever,2025-11-12,E-commerce
3404,Anitha,Decent product,2025-01-03,Internet Service
3405,Karthik,Great service and fast delivery,2025-01-25,Internet Service
3406,Suresh,Worst product ever,2025-10-14,Mobile App
3407,Pooja,Very happy with the product,2025-02-14,E-commerce
3408,Priya,"Amazing experience, highly recommend",2025-02-21,Laptop
3409,Rahul,Worst product ever,2025-02-20,Smart Watch
3410,Manoj,Customer support did not respond,2025-02-28,Headphones
3411,Karthik,Nothing special,2025-03-18,Mobile App
3412,Sneha,Acceptable performance,2025-02-28,Internet Service
3413,Karthik,Nothing special,2025-12-25,Mobile App
3414,Rahul,"Amazing experience, highly recommend",2025-03-23,Banking App
3415,Priya,Delivery was too late,2025-03-31,E-commerce
3416,Priya,Great service and fast delivery,2025-09-17,Smart Watch
3417,Arun,Delivery was too late,2025-01-23,Laptop
3418,Rahul,Great service and fast delivery,2025-12-27,Mobile App
3419,Sneha,Nothing special,2025-09-12,Smart Watch
3420,Priya,Decent product,2025-04-16,Smart Watch
3421,Rahul,Acceptable performance,2025-11-19,Mobile
3422,Divya,"Amazing experience, highly recommend",2025-01-13,Mobile
3423,Manoj,Decent product,2025-01-19,Headphones
3424,Sneha,Okay for the price,2025-02-16,Banking App
3425,Sneha,Nothing special,2025-07-06,E-commerce
3426,Arun,Average experience,2025-12-05,Mobile App
3427,Divya,Very happy with the product,2025-11-23,Headphones
3428,Karthik,Okay for the price,2025-05-11,E-commerce
3429,Suresh,Delivery was too late,2025-04-16,Mobile
3430,Priya,Very happy with the product,2025-07-22,Mobile
3431,Rahul,Decent product,2025-10-29,Mobile App
3432,Suresh,Okay for the price,2025-08-21,Mobile App
3433,Sneha,Poor quality and waste of money,2025-05-28,Headphones
3434,Suresh,Average experience,2025-09-29,Laptop
3435,Suresh,Very bad experience and disappointed,2025-09-28,Banking App
3436,Pooja,Customer support did not respond,2025-12-05,Banking App
3437,Priya,Excellent quality and very satisfied,2025-06-14,Mobile App
3438,Divya,Delivery was too late,2025-08-03,Headphones
3439,Arun,Very happy with the product,2025-05-31,Laptop
3440,Priya,Very bad experience and disappointed,2025-10-16,Headphones
3441,Arun,Average experience,2025-10-15,Smart Watch
3442,Divya,Delivery was too late,2025-05-08,Headphones
3443,Priya,Great service and fast delivery,2025-12-02,Laptop
3444,Rahul,Poor quality and waste of money,2025-05-12,Laptop
3445,Anitha,Poor quality and waste of money,2025-09-14,Banking App
3446,Pooja,"Amazing experience, highly recommend",2025-01-19,Smart Watch
3447,Suresh,Acceptable performance,2025-08-16,Laptop
3448,Suresh,"Amazing experience, highly recommend",2025-02-09,Headphones
3449,Anitha,Very bad experience and disappointed,2025-10-07,Headphones
